10280,2000,2000,185866,0,185866,99,0,2935,2567,361,1868,812,157,540,-999999,724,1264,684
10280,2001,2001,131576,0,127992,99,0,3512,2900,596,2329,887,177,686,-999999,970,1485,770
10280,2002,2002,122224,0,116961,99,0,4077,3191,865,2735,1024,204,850,-999999,1188,1715,864
10280,2003,2003,117771,0,110272,98,0,3952,2939,1001,2556,1039,220,818,0,763,1772,1028
10280,2004,2004,133139,0,121366,98,0,3968,2782,1183,2448,1110,238,865,-999999,710,1810,1036
10280,2005,2005,144251,0,127205,98,0,4025,2301,1724,2490,1157,238,862,-999999,880,1724,1015
10280,2006,2006,162042,0,138379,98,0,3830,1850,1980,2363,1138,224,818,-999999,807,1614,990
10280,2007,2007,183560,0,152458,99,0,3692,1626,1423,2271,1100,218,782,-999999,718,1531,992
10280,2008,2008,175404,0,140323,99,0,3791,1425,1521,2347,1131,214,777,-999999,785,1584,944
10280,2009,2009,149208,0,119750,99,0,3799,1307,1622,2291,1173,229,820,-999999,700,1589,984
10280,2010,2010,158900,0,125513,99,0,3717,811,2010,2188,1171,234,798,-999999,648,1575,975
10282,2000,2000,166383,0,166383,99,0,838,706,131,537,208,60,124,-999999,303,364,104
10282,2001,2001,140095,0,136279,99,0,1094,872,219,728,259,71,175,-999999,385,489,121
10282,2002,2002,133971,0,128202,99,0,1312,990,318,851,348,83,234,-999999,393,607,173
10282,2003,2003,160924,0,150678,99,0,1431,1070,360,902,409,88,247,0,261,768,206
10282,2004,2004,213156,0,194308,100,0,1446,1041,403,888,436,84,249,-999999,252,746,242
10282,2005,2005,220203,0,194183,100,0,1722,1029,693,1039,537,96,303,-999999,401,880,235
10282,2006,2006,272078,0,232347,100,0,1838,943,895,1120,568,106,321,-999999,412,955,266
10282,2007,2007,320919,0,266544,100,0,1992,922,719,1188,628,109,338,-999999,448,1020,275
10282,2008,2008,307468,0,245974,100,0,2211,863,893,1254,757,123,353,-999999,490,1168,325
10282,2009,2009,250868,0,201339,100,0,2215,696,1004,1177,857,103,394,0,434,1210,330
10282,2010,2010,308398,0,243600,100,0,2313,430,1372,1195,918,120,424,-999999,428,1260,366
10301,2000,2000,51546,0,51546,84,0,15494,11976,3351,7903,4374,2960,1913,-999999,3963,5119,3932
10301,2001,2001,51746,0,50337,85,0,15600,11499,3943,7791,4438,3107,1964,-999999,3819,5167,4124
10301,2002,2002,52040,0,49799,85,0,15424,10786,4492,7591,4381,3207,1996,-999999,3603,5070,4242
10301,2003,2003,53180,0,49794,85,0,15276,10102,5056,7486,4315,3227,2112,0,2883,4845,4618
10301,2004,2004,55049,0,50181,84,0,15358,9506,5747,7571,4279,3265,2295,-999999,2922,4710,4751
10301,2005,2005,57388,0,50607,82,0,15474,7650,7824,7676,4282,3245,2364,-999999,3345,4670,4649
10301,2006,2006,59203,0,50558,81,0,15951,6936,9015,7990,4358,3326,2463,-999999,3435,4731,4765
10301,2007,2007,55966,0,46483,80,0,17798,7673,8527,9578,4427,3485,2612,-999999,3634,4928,5263
